transaction_id,timestamp,user_id,account_type,category,amount,currency,payment_method,device_type,risk_score,is_fraud
TXN_108251,2026-06-24 10:35:13.821309,USR_8237,Checking,Healthcare,50.32,USD,UPI,Desktop,54.89,0
TXN_108252,2026-06-24 10:58:13.821309,USR_8726,Savings,Utilities,13.84,USD,Credit Card,Mobile,13.26,0
TXN_108253,2026-06-24 11:53:13.821309,USR_5959,Checking,Healthcare,18.43,USD,Credit Card,Desktop,32.02,0
TXN_108254,2026-06-24 11:59:13.821309,USR_4299,Savings,Electronics,104.13,USD,UPI,Desktop,12.89,0
TXN_108255,2026-06-24 12:24:13.821309,USR_8526,Checking,Utilities,32.16,USD,Credit Card,Desktop,50.52,0
TXN_108256,2026-06-24 12:32:13.821309,USR_5001,Savings,Utilities,21.67,USD,UPI,ATM,31.55,0
TXN_108257,2026-06-24 16:40:13.821309,USR_2236,Credit Card,Dining,41.35,USD,Debit Card,Mobile,48.88,0
TXN_108258,2026-06-24 16:50:13.821309,USR_4944,Savings,Entertainment,6.6,USD,UPI,Mobile,47.5,0
TXN_108259,2026-06-24 17:03:13.821309,USR_4333,Checking,Groceries,20.9,USD,Credit Card,Mobile,19.05,0
TXN_108260,2026-06-24 17:44:13.821309,USR_8182,Savings,Travel,24.87,USD,Debit Card,Desktop,39.27,0
TXN_108261,2026-06-24 19:11:13.821309,USR_8011,Checking,Travel,24.43,USD,Credit Card,Mobile,26.15,0
TXN_108262,2026-06-24 19:30:13.821309,USR_9201,Checking,Dining,17.57,USD,Credit Card,Mobile,21.12,0
TXN_108263,2026-06-24 20:20:13.821309,USR_7563,Credit Card,Utilities,19.3,USD,Credit Card,Mobile,34.09,0
TXN_108264,2026-06-24 20:34:13.821309,USR_7609,Savings,Groceries,23.92,USD,Credit Card,POS Terminal,27.2,0
TXN_108265,2026-06-24 21:11:13.821309,USR_3688,Savings,Utilities,135.14,USD,Bank Transfer,Desktop,43.17,0
TXN_108266,2026-06-24 21:13:13.821309,USR_8141,Checking,Electronics,2.4,USD,Debit Card,Mobile,21.32,0
TXN_108267,2026-06-24 21:38:13.821309,USR_2734,Savings,Dining,58.49,USD,Debit Card,ATM,18.83,0
TXN_108268,2026-06-24 23:47:13.821309,USR_1625,Savings,Electronics,24.64,USD,Debit Card,POS Terminal,4.16,0
TXN_108269,2026-06-25 00:39:13.821309,USR_5374,Checking,Dining,25.33,USD,Bank Transfer,Mobile,19.57,0
TXN_108270,2026-06-25 01:15:13.821309,USR_7512,Checking,Travel,17.34,USD,Debit Card,Mobile,36.96,0
TXN_108271,2026-06-25 02:13:13.821309,USR_3586,Savings,Entertainment,47.09,USD,UPI,Mobile,18.66,0
TXN_108272,2026-06-25 03:15:13.821309,USR_8673,Savings,Dining,77.11,USD,Credit Card,POS Terminal,10.45,0
TXN_108273,2026-06-25 03:23:13.821309,USR_3841,Checking,Electronics,3.37,USD,Debit Card,Mobile,21.7,0
TXN_108274,2026-06-25 04:56:13.821309,USR_7563,Checking,Dining,271.33,USD,Credit Card,Mobile,21.48,0
TXN_108275,2026-06-25 05:03:13.821309,USR_2301,Savings,Utilities,31.77,USD,Debit Card,Desktop,13.93,0
TXN_108276,2026-06-25 05:09:13.821309,USR_7004,Savings,Electronics,30.59,USD,Credit Card,ATM,24.68,0
TXN_108277,2026-06-25 07:09:13.821309,USR_9303,Checking,Dining,5.85,USD,UPI,POS Terminal,54.98,0
TXN_108278,2026-06-25 08:08:13.821309,USR_7056,Savings,Travel,14.47,USD,Credit Card,Mobile,22.85,0
TXN_108279,2026-06-25 08:41:13.821309,USR_3387,Checking,Electronics,120.9,USD,Debit Card,Desktop,26.86,0
TXN_108280,2026-06-25 09:28:13.821309,USR_1689,Checking,Groceries,29.24,USD,Debit Card,POS Terminal,39.67,0
TXN_108281,2026-06-25 09:48:13.821309,USR_4179,Checking,Groceries,42.83,USD,Credit Card,Desktop,27.99,0
TXN_108282,2026-06-25 09:49:13.821309,USR_2683,Credit Card,Dining,16.32,USD,Credit Card,POS Terminal,37.16,0
TXN_108283,2026-06-25 11:29:13.821309,USR_9493,Savings,Groceries,236.95,USD,Credit Card,POS Terminal,32.17,0
TXN_108284,2026-06-25 11:58:13.821309,USR_4811,Savings,Travel,22.91,USD,Debit Card,POS Terminal,14.43,0
TXN_108285,2026-06-25 11:59:13.821309,USR_5576,Checking,Groceries,94.03,USD,Debit Card,Mobile,41.64,0
TXN_108286,2026-06-25 12:33:13.821309,USR_1518,Checking,Dining,22.96,USD,Debit Card,Mobile,11.6,0
TXN_108287,2026-06-25 12:34:13.821309,USR_6541,Savings,Electronics,39.74,USD,Debit Card,Mobile,14.29,0
TXN_108288,2026-06-25 12:51:13.821309,USR_9275,Savings,Utilities,39.94,USD,Debit Card,Desktop,61.36,0
TXN_108289,2026-06-25 13:37:13.821309,USR_5860,Savings,Healthcare,74.97,USD,Debit Card,Mobile,30.1,0
TXN_108290,2026-06-25 13:46:13.821309,USR_7601,Savings,Utilities,61.11,USD,Credit Card,Mobile,8.58,0
TXN_108291,2026-06-25 14:07:13.821309,USR_2421,Checking,Dining,16.1,USD,Debit Card,Mobile,5.35,0
TXN_108292,2026-06-25 15:17:13.821309,USR_4238,Checking,Utilities,97.02,USD,Credit Card,ATM,19.25,0
TXN_108293,2026-06-25 16:28:13.821309,USR_2096,Checking,Groceries,9.12,USD,Debit Card,Mobile,60.23,0
TXN_108294,2026-06-25 16:49:13.821309,USR_7858,Savings,Groceries,7.38,USD,UPI,Mobile,47.62,0
TXN_108295,2026-06-25 19:50:13.821309,USR_5681,Savings,Groceries,19.68,USD,Debit Card,Mobile,19.15,0
TXN_108296,2026-06-25 20:47:13.821309,USR_2176,Savings,Groceries,41.79,USD,Credit Card,Mobile,17.0,0
TXN_108297,2026-06-25 23:28:13.821309,USR_9614,Savings,Electronics,8.81,USD,Credit Card,ATM,18.13,0
TXN_108298,2026-06-26 01:06:13.821309,USR_6587,Savings,Dining,24.89,USD,Credit Card,ATM,38.52,0
TXN_108299,2026-06-26 02:57:13.821309,USR_1434,Savings,Groceries,5.91,USD,Debit Card,Mobile,46.84,0
TXN_108300,2026-06-26 03:04:13.821309,USR_6438,Checking,Online Transfer,20.16,USD,Debit Card,Desktop,33.09,0
TXN_108301,2026-06-26 03:07:13.821309,USR_8638,Checking,Healthcare,78.97,USD,Credit Card,Desktop,33.11,0
TXN_108302,2026-06-26 04:52:13.821309,USR_8425,Savings,Online Transfer,10.72,USD,UPI,Mobile,31.64,0
TXN_108303,2026-06-26 05:32:13.821309,USR_8211,Credit Card,Groceries,7.07,USD,Debit Card,Mobile,10.36,0
TXN_108304,2026-06-26 05:36:13.821309,USR_8770,Checking,Healthcare,41.12,USD,Debit Card,Desktop,56.99,0
TXN_108305,2026-06-26 05:58:13.821309,USR_7445,Credit Card,Entertainment,11.4,USD,Debit Card,POS Terminal,21.48,0
TXN_108306,2026-06-26 06:27:13.821309,USR_6849,Credit Card,Online Transfer,389.61,USD,Debit Card,Desktop,38.69,0
TXN_108307,2026-06-26 07:30:13.821309,USR_1289,Checking,Dining,33.49,USD,Bank Transfer,Mobile,49.55,0
TXN_108308,2026-06-26 08:12:13.821309,USR_3846,Checking,Entertainment,83.69,USD,Credit Card,ATM,23.03,0
TXN_108309,2026-06-26 08:32:13.821309,USR_7168,Savings,Groceries,6.38,USD,Credit Card,Desktop,35.09,0
TXN_108310,2026-06-26 09:36:13.821309,USR_6234,Checking,Groceries,44.84,USD,UPI,POS Terminal,17.86,0
TXN_108311,2026-06-26 10:29:13.821309,USR_2528,Checking,Groceries,8.96,USD,Debit Card,Mobile,51.66,0
TXN_108312,2026-06-26 10:47:13.821309,USR_9684,Checking,Online Transfer,22.26,USD,Bank Transfer,Mobile,10.31,0
TXN_108313,2026-06-26 11:32:13.821309,USR_2617,Checking,Groceries,11.85,USD,Credit Card,Mobile,15.9,0
TXN_108314,2026-06-26 12:42:13.821309,USR_6250,Checking,Groceries,85.09,USD,Credit Card,ATM,23.0,0
TXN_108315,2026-06-26 13:07:13.821309,USR_3562,Checking,Online Transfer,38.6,USD,Debit Card,Mobile,24.59,0
TXN_108316,2026-06-26 13:19:13.821309,USR_3685,Savings,Groceries,30.85,USD,Credit Card,Desktop,29.79,0
TXN_108317,2026-06-26 15:49:13.821309,USR_5762,Checking,Healthcare,121.17,USD,Credit Card,Mobile,34.16,0
TXN_108318,2026-06-26 19:19:13.821309,USR_5123,Credit Card,Entertainment,27.59,USD,Bank Transfer,Mobile,33.19,0
TXN_108319,2026-06-26 19:25:13.821309,USR_7444,Checking,Groceries,84.22,USD,Credit Card,Mobile,51.12,0
TXN_108320,2026-06-26 19:36:13.821309,USR_6366,Checking,Groceries,196.5,USD,Debit Card,Mobile,6.37,0
TXN_108321,2026-06-26 19:47:13.821309,USR_1252,Savings,Dining,31.63,USD,Credit Card,Mobile,12.09,0
TXN_108322,2026-06-26 21:45:13.821309,USR_2590,Credit Card,Online Transfer,36.07,USD,Credit Card,Mobile,58.38,0
TXN_108323,2026-06-26 22:48:13.821309,USR_9031,Savings,Healthcare,77.48,USD,Credit Card,Mobile,7.65,0
TXN_108324,2026-06-26 23:42:13.821309,USR_8237,Credit Card,Electronics,131.69,USD,Credit Card,Mobile,20.31,0
TXN_108325,2026-06-26 23:43:13.821309,USR_3525,Savings,Dining,31.22,USD,Credit Card,Desktop,58.59,0
TXN_108326,2026-06-27 00:08:13.821309,USR_6307,Checking,Dining,13.45,USD,Bank Transfer,Mobile,32.79,0
TXN_108327,2026-06-27 00:11:13.821309,USR_9499,Checking,Utilities,70.33,USD,Debit Card,Mobile,24.44,0
TXN_108328,2026-06-27 00:15:13.821309,USR_4712,Checking,Electronics,50.85,USD,UPI,Desktop,25.8,0
TXN_108329,2026-06-27 00:22:13.821309,USR_1443,Checking,Groceries,69.59,USD,Credit Card,Mobile,25.73,0
TXN_108330,2026-06-27 00:41:13.821309,USR_1895,Checking,Utilities,58.48,USD,Credit Card,ATM,30.96,0
TXN_108331,2026-06-27 02:10:13.821309,USR_1443,Checking,Dining,34.04,USD,Debit Card,Mobile,45.14,0
TXN_108332,2026-06-27 02:13:13.821309,USR_5315,Savings,Groceries,36.27,USD,UPI,ATM,21.97,0
TXN_108333,2026-06-27 02:42:13.821309,USR_9653,Checking,Entertainment,58.7,USD,Debit Card,Mobile,43.4,0
TXN_108334,2026-06-27 03:50:13.821309,USR_4475,Savings,Travel,5.5,USD,Debit Card,Mobile,45.85,0
TXN_108335,2026-06-27 04:01:13.821309,USR_1171,Checking,Dining,117.06,USD,Debit Card,Desktop,44.74,0
TXN_108336,2026-06-27 04:03:13.821309,USR_4155,Savings,Utilities,44.48,USD,Credit Card,Mobile,30.12,0
TXN_108337,2026-06-27 04:15:13.821309,USR_9339,Checking,Dining,10.69,USD,UPI,Desktop,20.68,0
TXN_108338,2026-06-27 04:57:13.821309,USR_5576,Checking,Utilities,33.24,USD,Credit Card,Mobile,24.66,0
TXN_108339,2026-06-27 08:44:13.821309,USR_1758,Savings,Healthcare,115.64,USD,Credit Card,Mobile,11.16,0
TXN_108340,2026-06-27 10:25:13.821309,USR_4831,Checking,Travel,37.31,USD,Debit Card,POS Terminal,29.04,0
TXN_108341,2026-06-27 11:37:13.821309,USR_2896,Checking,Utilities,12.12,USD,Credit Card,Mobile,40.46,0
TXN_108342,2026-06-27 11:46:13.821309,USR_4145,Credit Card,Travel,6.67,USD,UPI,Mobile,18.55,0
TXN_108343,2026-06-27 12:50:13.821309,USR_4158,Checking,Dining,408.05,USD,UPI,Mobile,44.4,0
TXN_108344,2026-06-27 14:55:13.821309,USR_5507,Checking,Groceries,4.0,USD,Credit Card,Desktop,46.18,0
TXN_108345,2026-06-27 16:24:13.821309,USR_6642,Checking,Electronics,39.28,USD,Debit Card,Mobile,21.37,0
TXN_108346,2026-06-27 16:34:13.821309,USR_6840,Savings,Utilities,14.22,USD,Debit Card,Mobile,24.91,0
TXN_108347,2026-06-27 17:03:13.821309,USR_2171,Savings,Dining,85.34,USD,Credit Card,Mobile,15.24,0
TXN_108348,2026-06-27 17:39:13.821309,USR_4667,Savings,Dining,7.11,USD,Debit Card,ATM,28.08,0
TXN_108349,2026-06-27 18:31:13.821309,USR_4626,Checking,Entertainment,159.05,USD,Debit Card,Desktop,47.13,0
TXN_108350,2026-06-27 20:15:13.821309,USR_6248,Savings,Groceries,23.63,USD,Debit Card,Mobile,6.69,0
TXN_108351,2026-06-27 20:20:13.821309,USR_6933,Checking,Utilities,21.28,USD,UPI,Mobile,9.73,0
TXN_108352,2026-06-27 20:34:13.821309,USR_1061,Savings,Dining,19.21,USD,Credit Card,Desktop,43.04,0
TXN_108353,2026-06-27 21:22:13.821309,USR_8837,Savings,Dining,14.13,USD,Debit Card,Mobile,16.15,0
TXN_108354,2026-06-27 22:44:13.821309,USR_6960,Savings,Electronics,18.07,USD,UPI,Mobile,12.2,0
TXN_108355,2026-06-27 23:13:13.821309,USR_4247,Checking,Groceries,59.75,USD,Credit Card,Mobile,15.17,0
TXN_108356,2026-06-28 00:14:13.821309,USR_5467,Checking,Electronics,4.08,USD,Bank Transfer,Mobile,2.02,0
TXN_108357,2026-06-28 00:37:13.821309,USR_2842,Checking,Dining,11.9,USD,Credit Card,Mobile,15.46,0
TXN_108358,2026-06-28 01:47:13.821309,USR_6488,Checking,Dining,140.42,USD,UPI,Desktop,64.47,0
TXN_108359,2026-06-28 04:07:13.821309,USR_1455,Checking,Utilities,24.55,USD,UPI,Desktop,44.26,0
TXN_108360,2026-06-28 05:50:13.821309,USR_9775,Checking,Dining,14.44,USD,Debit Card,Mobile,19.37,0
TXN_108361,2026-06-28 11:14:13.821309,USR_4032,Checking,Entertainment,6.67,USD,Credit Card,Desktop,22.91,0
TXN_108362,2026-06-28 11:47:13.821309,USR_4281,Checking,Utilities,7.48,USD,Credit Card,Mobile,47.0,0
TXN_108363,2026-06-28 12:24:13.821309,USR_6235,Savings,Groceries,79.87,USD,Credit Card,Mobile,67.1,0
TXN_108364,2026-06-28 12:31:13.821309,USR_6616,Credit Card,Electronics,10.97,USD,Debit Card,Desktop,38.12,0
TXN_108365,2026-06-28 13:27:13.821309,USR_4833,Savings,Groceries,65.69,USD,Credit Card,POS Terminal,14.55,0
TXN_108366,2026-06-28 13:38:13.821309,USR_2395,Savings,Online Transfer,9.22,USD,Debit Card,Desktop,31.15,0
TXN_108367,2026-06-28 14:35:13.821309,USR_7489,Checking,Healthcare,23.61,USD,Credit Card,Desktop,32.96,0
TXN_108368,2026-06-28 15:51:13.821309,USR_4030,Checking,Groceries,25.13,USD,Credit Card,Mobile,10.01,0
TXN_108369,2026-06-28 16:11:13.821309,USR_6537,Savings,Travel,11.83,USD,Debit Card,Mobile,19.69,0
TXN_108370,2026-06-28 16:35:13.821309,USR_6322,Checking,Online Transfer,29.51,USD,Debit Card,Desktop,46.24,0
TXN_108371,2026-06-28 17:16:13.821309,USR_4411,Checking,Utilities,2.64,USD,UPI,Mobile,13.09,0
TXN_108372,2026-06-28 18:06:13.821309,USR_8970,Checking,Dining,24.6,USD,Credit Card,Desktop,39.43,0
TXN_108373,2026-06-28 20:43:13.821309,USR_1989,Checking,Groceries,44.24,USD,Credit Card,Mobile,5.01,0
TXN_108374,2026-06-28 21:08:13.821309,USR_7086,Checking,Electronics,10.82,USD,Bank Transfer,Desktop,29.64,0
TXN_108375,2026-06-28 21:27:13.821309,USR_1256,Savings,Utilities,34.27,USD,Credit Card,Desktop,31.04,0
TXN_108376,2026-06-28 22:08:13.821309,USR_5425,Savings,Entertainment,32.1,USD,UPI,POS Terminal,22.4,0
TXN_108377,2026-06-28 22:10:13.821309,USR_2486,Savings,Dining,33.55,USD,Debit Card,POS Terminal,27.79,0
TXN_108378,2026-06-29 02:00:13.821309,USR_5382,Checking,Groceries,6.18,USD,Credit Card,Mobile,16.32,0
TXN_108379,2026-06-29 02:25:13.821309,USR_8211,Checking,Online Transfer,30.1,USD,Debit Card,Mobile,12.5,0
TXN_108380,2026-06-29 02:26:13.821309,USR_1557,Checking,Entertainment,4.08,USD,Bank Transfer,POS Terminal,22.37,0
TXN_108381,2026-06-29 03:55:13.821309,USR_8089,Checking,Groceries,13.57,USD,UPI,Mobile,6.95,0
TXN_108382,2026-06-29 04:51:13.821309,USR_8180,Checking,Groceries,27.0,USD,Debit Card,Mobile,56.1,0
TXN_108383,2026-06-29 05:00:13.821309,USR_8815,Savings,Dining,34.1,USD,Debit Card,Mobile,8.38,0
TXN_108384,2026-06-29 05:07:13.821309,USR_1435,Savings,Electronics,7.17,USD,Credit Card,Desktop,10.52,0
TXN_108385,2026-06-29 07:04:13.821309,USR_4490,Credit Card,Electronics,19.83,USD,Debit Card,Mobile,62.01,0
TXN_108386,2026-06-29 07:28:13.821309,USR_4980,Checking,Groceries,64.97,USD,Credit Card,POS Terminal,24.67,0
TXN_108387,2026-06-29 07:32:13.821309,USR_4345,Checking,Online Transfer,9.23,USD,Bank Transfer,Mobile,21.51,0
TXN_108388,2026-06-29 08:18:13.821309,USR_7335,Checking,Entertainment,2.54,USD,Credit Card,Mobile,6.42,0
TXN_108389,2026-06-29 08:43:13.821309,USR_4796,Checking,Groceries,48.55,USD,Debit Card,Mobile,44.22,0
TXN_108390,2026-06-29 10:31:13.821309,USR_9556,Checking,Healthcare,9.62,USD,Debit Card,Desktop,17.66,0
TXN_108391,2026-06-29 11:23:13.821309,USR_1934,Savings,Utilities,13.42,USD,Debit Card,ATM,31.18,0
TXN_108392,2026-06-29 16:29:13.821309,USR_1302,Credit Card,Electronics,31.3,USD,Credit Card,Mobile,54.41,0
TXN_108393,2026-06-29 16:59:13.821309,USR_7652,Savings,Healthcare,29.52,USD,Credit Card,Mobile,15.03,0
TXN_108394,2026-06-29 19:12:13.821309,USR_4190,Savings,Travel,83.4,USD,Debit Card,Mobile,33.0,0
TXN_108395,2026-06-29 20:33:13.821309,USR_7196,Savings,Entertainment,20.78,USD,UPI,Desktop,54.41,0
TXN_108396,2026-06-29 21:09:13.821309,USR_7468,Checking,Dining,29.23,USD,Debit Card,ATM,38.86,0
TXN_108397,2026-06-29 21:26:13.821309,USR_4190,Checking,Dining,4.21,USD,Debit Card,Mobile,26.0,0
TXN_108398,2026-06-29 21:27:13.821309,USR_2051,Checking,Electronics,54.11,USD,Debit Card,Desktop,7.82,0
TXN_108399,2026-06-29 21:32:13.821309,USR_4033,Credit Card,Dining,12.67,USD,Debit Card,Mobile,64.23,0
TXN_108400,2026-06-29 22:06:13.821309,USR_3415,Savings,Travel,947.83,USD,Credit Card,Mobile,32.8,0
TXN_108401,2026-06-29 23:38:13.821309,USR_4177,Checking,Online Transfer,21.44,USD,Credit Card,Mobile,53.32,0
TXN_108402,2026-06-29 23:42:13.821309,USR_8018,Checking,Travel,43.24,USD,UPI,ATM,31.04,0
TXN_108403,2026-06-29 23:56:13.821309,USR_1750,Credit Card,Groceries,54.68,USD,Debit Card,POS Terminal,31.35,0
TXN_108404,2026-06-30 00:04:13.821309,USR_8789,Savings,Groceries,24.59,USD,Credit Card,Mobile,43.53,0
TXN_108405,2026-06-30 00:13:13.821309,USR_2682,Credit Card,Healthcare,43.84,USD,Credit Card,ATM,16.37,0
TXN_108406,2026-06-30 01:35:13.821309,USR_9053,Savings,Dining,324.08,USD,UPI,Mobile,29.81,0
TXN_108407,2026-06-30 02:59:13.821309,USR_5105,Checking,Electronics,11.83,USD,Debit Card,Mobile,42.8,0
TXN_108408,2026-06-30 03:25:13.821309,USR_9783,Checking,Entertainment,2.3,USD,Bank Transfer,Desktop,45.42,0
TXN_108409,2026-06-30 04:23:13.821309,USR_7589,Checking,Online Transfer,6.47,USD,Debit Card,ATM,8.96,0
TXN_108410,2026-06-30 04:31:13.821309,USR_7690,Savings,Utilities,81.21,USD,Credit Card,Mobile,45.66,0
TXN_108411,2026-06-30 04:40:13.821309,USR_1252,Savings,Groceries,16.01,USD,UPI,POS Terminal,13.45,0
TXN_108412,2026-06-30 06:28:13.821309,USR_8443,Savings,Dining,352.52,USD,Credit Card,ATM,17.4,0
TXN_108413,2026-06-30 09:06:13.821309,USR_9689,Checking,Entertainment,60.33,USD,Credit Card,Mobile,43.25,0
TXN_108414,2026-06-30 10:23:13.821309,USR_4521,Checking,Online Transfer,13.22,USD,Credit Card,Mobile,26.02,0
TXN_108415,2026-06-30 10:44:13.821309,USR_3589,Credit Card,Online Transfer,11.51,USD,Credit Card,Mobile,36.72,0
TXN_108416,2026-06-30 13:00:13.821309,USR_3821,Checking,Dining,16.6,USD,UPI,Desktop,23.65,0
TXN_108417,2026-06-30 13:09:13.821309,USR_6265,Savings,Entertainment,2.8,USD,Debit Card,Desktop,36.27,0
TXN_108418,2026-06-30 13:22:13.821309,USR_3164,Savings,Groceries,36.8,USD,Credit Card,Mobile,8.06,0
TXN_108419,2026-06-30 14:38:13.821309,USR_8430,Savings,Electronics,58.14,USD,Debit Card,Mobile,3.68,0
TXN_108420,2026-06-30 14:49:13.821309,USR_6700,Checking,Dining,9.36,USD,Debit Card,Mobile,36.41,0
TXN_108421,2026-06-30 14:52:13.821309,USR_4793,Checking,Online Transfer,4.92,USD,UPI,Desktop,26.1,0
TXN_108422,2026-06-30 17:55:13.821309,USR_7255,Credit Card,Groceries,9.96,USD,UPI,Desktop,15.17,0
TXN_108423,2026-06-30 18:28:13.821309,USR_2516,Checking,Electronics,81.2,USD,Credit Card,Mobile,10.0,0
TXN_108424,2026-06-30 18:32:13.821309,USR_8479,Savings,Online Transfer,65.6,USD,UPI,Mobile,27.13,0
TXN_108425,2026-06-30 18:58:13.821309,USR_5150,Savings,Electronics,34.36,USD,Credit Card,Mobile,16.39,0
TXN_108426,2026-06-30 19:16:13.821309,USR_8316,Checking,Groceries,165.02,USD,Credit Card,Desktop,52.54,0
TXN_108427,2026-06-30 19:51:13.821309,USR_6758,Credit Card,Utilities,4.23,USD,Credit Card,Desktop,6.61,0
TXN_108428,2026-06-30 20:03:13.821309,USR_2067,Savings,Utilities,21.56,USD,Credit Card,Desktop,51.0,0
TXN_108429,2026-07-01 00:10:13.821309,USR_6760,Savings,Dining,50.21,USD,UPI,Mobile,4.21,0
TXN_108430,2026-07-01 01:20:13.821309,USR_8990,Checking,Online Transfer,64.63,USD,Debit Card,Mobile,56.09,0
TXN_108431,2026-07-01 01:27:13.821309,USR_1254,Checking,Groceries,65.64,USD,Debit Card,POS Terminal,13.85,0
TXN_108432,2026-07-01 02:35:13.821309,USR_2725,Savings,Online Transfer,60.12,USD,Bank Transfer,Desktop,27.83,0
TXN_108433,2026-07-01 03:36:13.821309,USR_1454,Checking,Entertainment,115.75,USD,Debit Card,POS Terminal,4.0,0
TXN_108434,2026-07-01 03:44:13.821309,USR_7401,Savings,Dining,62.63,USD,Credit Card,Mobile,50.98,0
TXN_108435,2026-07-01 03:45:13.821309,USR_5502,Credit Card,Entertainment,7.62,USD,Debit Card,Mobile,33.22,0
TXN_108436,2026-07-01 04:22:13.821309,USR_7403,Savings,Groceries,16.44,USD,UPI,Mobile,16.22,0
TXN_108437,2026-07-01 04:50:13.821309,USR_9128,Savings,Groceries,4.2,USD,Bank Transfer,Mobile,11.26,0
TXN_108438,2026-07-01 05:49:13.821309,USR_4065,Savings,Online Transfer,81.12,USD,Debit Card,Mobile,10.27,0
TXN_108439,2026-07-01 05:51:13.821309,USR_8137,Savings,Groceries,100.89,USD,UPI,Mobile,20.17,0
TXN_108440,2026-07-01 06:01:13.821309,USR_8890,Checking,Groceries,7.08,USD,UPI,Desktop,8.43,0
TXN_108441,2026-07-01 06:12:13.821309,USR_8000,Checking,Dining,17.85,USD,Credit Card,Desktop,23.12,0
TXN_108442,2026-07-01 06:21:13.821309,USR_5721,Checking,Groceries,3.93,USD,Debit Card,Mobile,46.07,0
TXN_108443,2026-07-01 07:59:13.821309,USR_3197,Checking,Healthcare,23.73,USD,Credit Card,ATM,12.7,0
TXN_108444,2026-07-01 08:02:13.821309,USR_8868,Savings,Online Transfer,10.92,USD,Debit Card,Desktop,16.2,0
TXN_108445,2026-07-01 10:00:13.821309,USR_6054,Savings,Dining,7.5,USD,UPI,Mobile,34.77,0
TXN_108446,2026-07-01 10:03:13.821309,USR_1435,Credit Card,Dining,26.38,USD,UPI,ATM,23.77,0
TXN_108447,2026-07-01 10:08:13.821309,USR_9753,Checking,Dining,214.87,USD,Debit Card,Mobile,45.77,0
TXN_108448,2026-07-01 10:57:13.821309,USR_6909,Savings,Groceries,65.02,USD,UPI,Mobile,47.85,0
TXN_108449,2026-07-01 13:19:13.821309,USR_6660,Checking,Electronics,20.55,USD,Credit Card,POS Terminal,25.87,0
TXN_108450,2026-07-01 13:58:13.821309,USR_5381,Checking,Groceries,25.7,USD,Credit Card,Mobile,25.28,0
TXN_108451,2026-07-01 14:25:13.821309,USR_5993,Savings,Dining,214.04,USD,Credit Card,Desktop,31.99,0
TXN_108452,2026-07-01 14:43:13.821309,USR_7190,Checking,Travel,108.26,USD,UPI,POS Terminal,56.32,0
TXN_108453,2026-07-01 14:44:13.821309,USR_6660,Checking,Online Transfer,19.26,USD,UPI,Mobile,10.78,0
TXN_108454,2026-07-01 15:21:13.821309,USR_3087,Savings,Utilities,47.05,USD,Debit Card,Mobile,44.47,0
TXN_108455,2026-07-01 16:32:13.821309,USR_2191,Savings,Utilities,9.04,USD,Bank Transfer,Mobile,38.84,0
TXN_108456,2026-07-01 17:31:13.821309,USR_7583,Checking,Electronics,27.86,USD,UPI,Mobile,15.9,0
TXN_108457,2026-07-01 17:50:13.821309,USR_3861,Savings,Healthcare,62.84,USD,Debit Card,Mobile,59.27,0
TXN_108458,2026-07-01 18:52:13.821309,USR_8409,Savings,Online Transfer,83.29,USD,Debit Card,Mobile,25.8,0
TXN_108459,2026-07-01 22:51:13.821309,USR_1689,Checking,Online Transfer,13.41,USD,UPI,POS Terminal,33.92,0
TXN_108460,2026-07-01 22:59:13.821309,USR_7212,Checking,Groceries,81.61,USD,Credit Card,Desktop,38.25,0
TXN_108461,2026-07-01 23:26:13.821309,USR_5944,Savings,Travel,31.92,USD,Credit Card,Mobile,31.73,0
TXN_108462,2026-07-01 23:46:13.821309,USR_2617,Credit Card,Utilities,19.74,USD,Credit Card,ATM,58.32,0
TXN_108463,2026-07-02 00:02:13.821309,USR_9678,Checking,Electronics,221.45,USD,UPI,Desktop,20.14,0
TXN_108464,2026-07-02 01:28:13.821309,USR_4549,Savings,Online Transfer,18.24,USD,Bank Transfer,Mobile,17.36,0
TXN_108465,2026-07-02 05:09:13.821309,USR_2270,Checking,Electronics,8.01,USD,Debit Card,Desktop,44.41,1
TXN_108466,2026-07-02 06:07:13.821309,USR_2320,Checking,Groceries,12.94,USD,Bank Transfer,Desktop,30.28,0
TXN_108467,2026-07-02 08:25:13.821309,USR_9303,Savings,Dining,60.23,USD,Debit Card,Desktop,25.17,0
TXN_108468,2026-07-02 08:26:13.821309,USR_4951,Checking,Electronics,9.16,USD,Debit Card,Mobile,22.6,0
TXN_108469,2026-07-02 09:03:13.821309,USR_2381,Checking,Online Transfer,67.51,USD,UPI,Mobile,7.71,0
TXN_108470,2026-07-02 11:43:13.821309,USR_9875,Checking,Dining,10.6,USD,Debit Card,Mobile,20.83,0
TXN_108471,2026-07-02 13:29:13.821309,USR_8945,Checking,Dining,24.96,USD,Debit Card,Mobile,19.34,0
TXN_108472,2026-07-02 13:58:13.821309,USR_8945,Checking,Travel,308.33,USD,Credit Card,Mobile,29.01,0
TXN_108473,2026-07-02 14:17:13.821309,USR_7521,Savings,Groceries,10.27,USD,Credit Card,Mobile,24.74,0
TXN_108474,2026-07-02 14:26:13.821309,USR_3788,Checking,Entertainment,2.94,USD,Debit Card,Mobile,28.25,0
